wp,b_k_percent,b_bb_percent,r_total_caught_stealing,r_total_stolen_base,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,bacon,xbacon,xbadiff,xslgdiff,wobadiff,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel,barrel_batted_rate,solidcontact_percent,flareburner_percent,poorlyunder_percent,poorlytopped_percent,poorlyweak_percent,hard_hit_percent,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,out_zone_percent,meatball_swing_percent,meatball_percent,iz_contact_percent,in_zone_percent,edge_percent,whiff_percent,swing_percent,pull_percent,straightaway_percent,opposite_percent,f_strike_percent,flyballs_percent,linedrives_percent,popups_percent,hp_to_1b
702.0,0.09426053993452119,0.03820379806816736,0.008770622649314854,0.034506961010250435,0.000971092112756165,0.0015421895616242972,0.0012913627212799142,0.0012691772163653926,0.001302365822396778,0.0005722549117093213,0.0014722423051135981,0.001440094294997528,0.0012940010321544364,0.001287990390055896,1.249755694293628e-05,8.46404708349505e-05,2.218550491452136e-05,0.37670108441538025,0.052477492146867505,0.13380606636672807,0.08693858689100442,0.02734582005856973,0.02409948098614468,0.09854603409714796,0.1099981923743906,0.14226210886625917,0.02374335704558794,0.15098966685384793,0.2804150645546177,0.07433048664352582,0.11005382423294015,0.17632785720841596,0.24855033666503198,0.21334937822510588,0.32938951062133576,0.03127847216006502,0.35100757057865184,0.21537613888478147,0.18725579528185862,0.10231803419848651,0.19557263806625638,0.16918544698321095,0.15772920636814666,0.10184736466140545,0.26146981522870877,0.10844114070172044,0.09362761748049057,0.029579739351232676,0.019032490689774636
679.0,0.09674875144236222,0.03812052126682874,0.004059012806339718,0.01242478002329818,0.0010090820731217596,0.0015730739137935399,0.0013192734115837752,0.001280530574178372,0.001330080690263194,0.0005648023865727367,0.0015341641200896001,0.001479244474016383,0.001392268321009771,0.0013484719139228785,3.7995124520025196e-05,0.00010512232790554252,3.874283740540356e-05,0.37617246764339013,0.05393119297672446,0.14250536909238704,0.06375935375053579,0.02400230171225225,0.027962487161232834,0.10637755203388961,0.11159547493184038,0.13725297779731918,0.019630739534137326,0.15822843362627684,0.28809090236985924,0.07382224071825641,0.11044033482116401,0.1894146135324651,0.23717434771911705,0.21446721398082932,0.3262605231502895,0.033324118141955614,0.35253764931081844,0.21288705340049302,0.18562326937248771,0.10597263812921472,0.19874765014352172,0.1560586300754664,0.1582307674239983,0.11300024163726313,0.25426851841436987,0.10440010727219867,0.10323266984275918,0.031190308932926254,0.019116867962060437
726.3000000000001,0.08903837450520471,0.03463850481977559,0.001417220250338218,0.00596485535241436,0.0010560408053808341,0.0016949176451224782,0.0013175784326764813,0.0013440108865833231,0.0013629013955299043,0.0006390972002073979,0.0014873229636053293,0.0015303580663290142,0.0013244657774296495,0.0013698945997225034,-2.2459484333103835e-05,1.4779273982566691e-05,-2.643245390684161e-05,0.3785371524289427,0.05719477492607324,0.139687147360356,0.03155043374380997,0.024033981464882028,0.030828861238302394,0.09881503383581534,0.11700492612510298,0.13693631421286265,0.017883764073627698,0.15424238820273964,0.28963920371073787,0.07456177210354105,0.1212838078748284,0.18158350497130726,0.24790336357631126,0.22132465081131736,0.311468284280048,0.03094487454233161,0.3536539190122192,0.20816221773630117,0.18580470412852654,0.10690269500832472,0.20271326512135748,0.1778674065679433,0.15337153228366746,0.0983198709068862,0.2579135617926865,0.10448737147192512,0.105716853247028,0.033340754508223505,0.019003672958350353
813.0,0.08378340976863004,0.0379863811785895,0.004741904129859736,0.028825060125987942,0.0010785103994646278,0.0018392341421261207,0.0014032785959620167,0.001391394815416254,0.0014011535902710192,0.0007600555520703666,0.0015927458155643927,0.0015874481742002193,0.0014151841416736135,0.0013924039936054576,3.1503626534715324e-05,6.999822433554575e-05,1.1883780545762315e-05,0.37400346833434134,0.05200517939163322,0.14608046547687348,0.10507278907821235,0.031498185243256635,0.025937475574694377,0.10215886867625878,0.10726316281726679,0.14134465559344747,0.014049922400187377,0.15186194647755266,0.28816100132719313,0.06679889005894608,0.12425131005458982,0.16932000364524755,0.2527175170236278,0.22261651032585525,0.3218196694817578,0.029795061016689058,0.35473527487472484,0.2010901083603327,0.1776616485525132,0.09883199052786759,0.20225381922696292,0.1581379320459969,0.1685743290637497,0.0968835728823426,0.2546076765752685,0.10506110843921439,0.10483714488277504,0.029119107516415138,0.018569755516752755
693.0,0.09823959898382288,0.04232018450692663,0.008168248079127522,0.02443806810613116,0.0010368653250606562,0.0017644158572377487,0.0013569867152169156,0.0013729180905776939,0.0013803199851482608,0.0007272804516454414,0.0015990885917924194,0.0016300187206781174,0.001386997726293338,0.0014052906183027417,-4.657201167661258e-06,1.5294998108074905e-05,-1.5931375360778166e-05,0.37934076672910316,0.05039280719781638,0.14567485555972576,0.10525122718615391,0.033796780528677704,0.027346244630852147,0.10295545826695213,0.10425294202103798,0.14192520937857883,0.012744256286961122,0.16084207181626317,0.28184338280632437,0.0754026020293868,0.11036663685579474,0.18743074055583359,0.23626408588386238,0.21737558190200146,0.3174905525774777,0.03141728664466405,0.34861184783948523,0.20926725794083403,0.18373629208334288,0.10716381935107548,0.19465260957202188,0.16026333987703426,0.15949150035767465,0.10556114459622372,0.2607190340232217,0.10107628856782241,0.11065494782333246,0.028409011522899822,0.018632335055984054
812.0,0.0940241826078823,0.04163008521415684,0.010537505061425846,0.0335123523614424,0.0010724433530783953,0.0018062341380553142,0.0014287605297087758,0.0013893044010359174,0.001414617211229465,0.0007335410920907777,0.0016774135457873498,0.0016205169118281184,0.0014666657708900706,0.0014275539392403394,3.4749185135964e-05,0.00011313414073454892,3.9456128672858186e-05,0.37680323722831083,0.04428287826847561,0.14237271243549074,0.08614714749385849,0.02756314794380614,0.02657833438666354,0.1100146080896442,0.09938025010437025,0.1407959251228185,0.020186429134560584,0.15105900064261224,0.28271259909141505,0.07201988070008598,0.10923218535015057,0.18439276830940113,0.24131475927911983,0.22003689307237162,0.3278687045620152,0.031387481409251725,0.354605462105942,0.207697877100746,0.18157340993848847,0.10424584943165131,0.19354882033771706,0.1448578545519715,0.17532674529997042,0.10748418005840978,0.2604662811905603,0.09571860473678964,0.11111852980613887,0.026677125919876116,0.01857037612997021
752.0,0.09634346057602862,0.031514843558122,0.011612829855704209,0.04906008049999858,0.0010658913987646682,0.001769677416100462,0.001380969001433914,0.001336156635027524,0.0013312382688950096,0.0007040527710681224,0.0016699439224990072,0.00161167028865103,0.001482761924273941,0.0014211192058574838,5.953355543117974e-05,0.00010278458360766759,4.481236640638983e-05,0.38085048268709926,0.04157974822470237,0.13352832802937134,0.09663493047338675,0.0287590665115127,0.025377397798032476,0.1044235366240946,0.08768149969150976,0.1586976729870197,0.009547372284197803,0.15329937619879833,0.27891996314785383,0.06928694599339646,0.12753661721796086,0.17783732863577348,0.2465383206679866,0.21769455607875146,0.3138588998124791,0.031055032463582335,0.3546192468831295,0.20956354061739327,0.18209672262444182,0.10420538632604603,0.20126689670867393,0.15248359204450684,0.15805196317562828,0.11520942990957952,0.2658475985346704,0.08037176923824531,0.11207514890887765,0.02237815145505188,0.018631356574753486
720.0,0.08300289696252239,0.03460376966624019,0.019378857561037147,0.06286527521978443,0.0010871731667177044,0.0016770037291984282,0.0013985701904917016,0.0013370487015686677,0.001362399094320886,0.0005899993841177525,0.0016265896859719608,0.0015476558146367972,0.001490532171775858,0.0013965112451998992,9.005064888101262e-05,0.00014571428150413087,6.152148892303344e-05,0.37777845496861984,0.042544749231099806,0.13791277066855528,0.08259874305357531,0.021235641063372303,0.023230535935095754,0.11067980457598386,0.08851657769388203,0.15610029041612816,0.010731457005454961,0.14271943656423802,0.2779750904019513,0.0579805611300985,0.1289645452260868,0.16373213126474026,0.2587659876628711,0.22110603735645076,0.31682128842222707,0.03249986182789268,0.3643137841431697,0.2056988148502554,0.178509878119301,0.0928297584324814,0.20052905518247077,0.15170278369400794,0.16415257349243584,0.11081053530093923,0.26526324530865825,0.06982047216038606,0.12595519350230855,0.022204287018946976,0.018731748008328507
877.8000000000001,0.09899289371076037,0.04193607268983506,0.001847144864904855,0.011336148055946555,0.0011031369153237255,0.002024887786635139,0.001454685423677522,0.0014987738550582773,0.001447312194452237,0.000921535968030732,0.0017468336419020096,0.0018094932984549872,0.0014718444272909805,0.0015005084315380633,-1.9934837655593674e-05,-9.822614950575765e-05,-4.408843138075537e-05,0.3832426488584881,0.04746394791088758,0.14003558276233397,0.04567718063436466,0.0502477129074291,0.029982077701929333,0.094972155664106,0.0943335859157954,0.1385338181699529,0.010151621639809507,0.19052327099985739,0.2910875170319814,0.0953392821019368,0.12520700055807493,0.17272620931256633,0.2481260486886091,0.21969690302684217,0.3336626711446049,0.03202110049601405,0.32484114730987024,0.20120549907315893,0.17300430439125764,0.11922245586557431,0.20498702930143575,0.18136915875454424,0.15154646765245366,0.08791846715021516,0.24650301724498636,0.1119871229120599,0.09470557326116541,0.02481135126639027,0.018821849261254686
789.0,0.10170620445072624,0.03127729815180843,0.010100642776982006,0.029685838885316486,0.0010239238370814525,0.0018457962692267809,0.0013641685203304237,0.0013649752540641205,0.00129423290612688,0.0008220420494898587,0.001685078928997267,0.0016875089427720081,0.00142686175428176,0.0014062644612911853,2.2384583191206327e-05,-6.973235374935391e-06,-8.067337336969197e-07,0.3704570368004501,0.0546750295724317,0.1409793483314786,0.159805471778133,0.04653795287273198,0.027539548668699027,0.09347303461906316,0.10135232099100118,0.124167886434901,0.01681160207620117,0.1814705129615085,0.29186967640923683,0.08502083412555791,0.12908573807910986,0.1847596175593535,0.2260047382948028,0.21669288625969962,0.3307602637286517,0.029053628782975377,0.32590809260668,0.19473430894454977,0.17365725119227624,0.11786155561914252,0.20624403729774754,0.1639456068707258,0.1554319376122812,0.09204397344648742,0.258493328573957,0.11409205545129246,0.09350920096194651,0.02869021310884692,0.018360578914619154
790.0,0.09274773862137747,0.03891862723428474,0.008270829550414742,0.026660218175741584,0.0010663047605468119,0.0018817984111462076,0.0013629938281342748,0.0014062143010419251,0.0013841903117965896,0.0008163870861471515,0.0016024083519980688,0.001667494751286882,0.0013735367057001741,0.001419421425387886,-2.940391901586895e-05,-4.122482359047805e-05,-4.3220472907650176e-05,0.36813483460294966,0.05756311410777868,0.1461947097897944,0.14555983803963432,0.041512041565054544,0.0276106239750759,0.10255955430908001,0.1075186710154963,0.11278926454248772,0.017175685595031437,0.1713252682580873,0.30307353941609344,0.08199084224687689,0.11318678841960168,0.17640229817066433,0.2328558447821906,0.21252312818350064,0.3484895646750162,0.02947610387469423,0.3276293238328501,0.1981022162816482,0.17653796175194605,0.10873279667377077,0.20494050603420472,0.16386233435246422,0.14884517889773877,0.09784158912752151,0.24763759645257372,0.1155224842087341,0.10331783342912876,0.02692004985727428,0.018001685867068403
939.6,0.10055953882084973,0.04269521509834414,0.0010775613500806026,0.008180816938739023,0.0011003433035071397,0.0020361242486595784,0.0014827334274211943,0.0014859408842826383,0.0014394165423131883,0.0009359935743151639,0.0018220517303469935,0.0018258538280872447,0.0015435255465978987,0.001516375685625216,2.17422328596531e-05,-1.2505477875517346e-06,-3.2074568614439332e-06,0.3738316199201704,0.06232196798308984,0.15241546694852456,0.060464165722332146,0.04423893885856831,0.028073356276890886,0.1066335251065549,0.10907587737060047,0.11252191136039001,0.014038570177605285,0.1815407969982868,0.2939495463974977,0.08465884172154996,0.11760825320465843,0.18223490507863974,0.2338634281187223,0.21650982513887074,0.34580691607881825,0.03055048602263638,0.33116073103959554,0.19991898423174345,0.1758567509737145,0.11452909461767224,0.20201554381505243,0.16441279716397048,0.1462009291823741,0.10576661078293653,0.24984070775544417,0.11295221512359944,0.11150813875912689,0.029812770944504272,0.018500976813887557
855.0,0.09056582846597752,0.04234716139905519,0.01163542109778173,0.037269685937640476,0.0010875378006232205,0.001970340641158467,0.0014175541113665435,0.0014401587491085599,0.0014278613986660235,0.0008816834745496616,0.0016680733490711832,0.0017013835717485434,0.0014580629047328745,0.0014467958555094073,1.3749462395829398e-05,-2.5559450435984454e-05,-2.2604637742016256e-05,0.37076258640309506,0.057210147131786813,0.15056384529337308,0.1444267128658456,0.04060020944268403,0.025892980173637347,0.10431643089081834,0.10634611004202113,0.12456341738540964,0.011334952201459957,0.16537374842526056,0.2956204241880269,0.08301392003528073,0.11790842677944569,0.15954991022043333,0.25318198921624513,0.22070270518458182,0.33954396070261994,0.027598534826531417,0.3298042653471995,0.1929853223336101,0.1769022918032219,0.10725799074752883,0.2005985785754838,0.1584274804068794,0.15110464655566436,0.10411699706563347,0.2465893439468431,0.10619441493168934,0.11498610491230288,0.026971376366625267,0.018082239162898694
759.0,0.07805664758686645,0.03564406491789449,0.01502145067312222,0.038244647538255856,0.001071488110604913,0.0017221456329955876,0.001392485287500761,0.0013469194538944008,0.0013717057006172198,0.0006508303703341204,0.001583317577268452,0.0015228319246123696,0.001415497802752424,0.0013560781693870358,5.527795925268913e-05,0.00011282222952352181,4.5565833606360116e-05,0.3677214626416296,0.05243294145050182,0.1464058430984069,0.08698925126335413,0.02299322749831711,0.026184534656730093,0.11157008341303916,0.10591387556068656,0.13378482751284895,0.013299425217666711,0.14444769103179753,0.3015026736708107,0.06662576056641738,0.12098050408683822,0.15222696124186694,0.26239437988465875,0.21473174493859884,0.3423703072967759,0.029795202083083023,0.34822065380492156,0.2026997476667581,0.17676120604885495,0.09185080367785553,0.20852197856521887,0.15731136139118024,0.1561250161930738,0.1039454861480705,0.2561142873952329,0.09830233462105976,0.1103726848485922,0.026939279281888603,0.01793251474861238
732.0,0.07503860624304173,0.033866258721350455,0.013835678221746417,0.025034976425947417,0.0011176628644325006,0.001755941730568579,0.0013774120678163753,0.0013632022394576902,0.0014049400656810833,0.0006381544119852653,0.0015400823074588695,0.0015292792145575737,0.001429842711111229,0.001399140344716283,3.672185133491704e-05,3.2947267216578944e-05,1.4209828358685189e-05,0.3675066483388383,0.04416082251020856,0.1418687523238962,0.06590162359364725,0.02204421715238357,0.019839882082440082,0.11472002454536942,0.09932607007961042,0.13737241289929075,0.021265118414602224,0.1341749652132369,0.3015424825959848,0.06898068229952864,0.12748437308027283,0.14300569612949077,0.2773030675138441,0.2220499143543741,0.3376116585551809,0.030507572018388496,0.35156824634749595,0.20038528236197112,0.17660532364799114,0.09227022864454423,0.21005970214490943,0.13840790294143746,0.16586477289590204,0.11795315433921971,0.2579489504618253,0.09106381106615383,0.11122695886690903,0.02133490726119754,0.018614505056739318
649.0,0.0794570547052066,0.03775110620897196,0.01057903002639428,0.02147583927324914,0.001114971002255716,0.0017439688112818297,0.0013572989614917968,0.001376980857176915,0.0014313290927387577,0.0006292179465866563,0.001535053828069707,0.0015664411834760924,0.0014256667641149641,0.0014224925225161738,1.4109219858158844e-05,-2.37482269949784e-05,-1.9681895685118342e-05,0.37921526411587103,0.04315637097174466,0.1467709487572771,0.07856070426715887,0.02389903897697911,0.023463912234326107,0.10918050746144305,0.09347040820635501,0.15472332936673033,0.011074783363341858,0.14572866842022458,0.2833374564016637,0.06070843575861411,0.12384264541017423,0.1486916489730106,0.2740877731924811,0.219917689277416,0.32185575976215547,0.03042159062465051,0.3613226962313238,0.20695389485524132,0.18272482706773918,0.08785539140504922,0.2007509864960835,0.14012483602723666,0.1628345108212685,0.12289933821022042,0.2521974894554525,0.08017791645083801,0.12163310341137401,0.023907915491517114,0.01871790024619403
573.0,0.0725259268748149,0.030886258615600622,0.012667477438427886,0.02499626195706938,0.0010893659302670675,0.0015714980183711212,0.0012642953897604853,0.0012951236902293843,0.0013497410931310877,0.00048142210080696115,0.0013853989372930907,0.0014352203035552515,0.0013325945376678908,0.0013433684137820587,3.775429899971826e-06,-2.8289914762585704e-05,-3.082830046889921e-05,0.37323253395547307,0.03242495685091896,0.13445945908232101,0.04307014776748858,0.014064268773931974,0.015671792308458235,0.11035683929970407,0.0826939592367443,0.17063267795194556,0.01651852460792421,0.12640771411143123,0.28421769546331416,0.05694134346522147,0.13211849331320924,0.13419058761738903,0.28929917597536065,0.2211183894706716,0.324594419482063,0.03125909250617832,0.3665836478135701,0.20831525374512075,0.18348190851604487,0.08152592146150238,0.20524772827134416,0.14110327388638758,0.1674404519031567,0.11784820143967459,0.26348452687494645,0.07047230672989621,0.11033166372973068,0.021723347300919665,0.019242232576761872
827.75,0.09315672703596185,0.04208864849785542,0.0033264726670157356,0.010490958173918695,0.0010847107057705336,0.0018522577351006379,0.00136547610659613,0.001438462658461434,0.0014235052238066714,0.0007660357935051071,0.001564038463184629,0.0016689158909700926,0.0013854817119854583,0.0014407075890486643,-3.3779189929730976e-05,-0.0001286538150205304,-7.298655186530397e-05,0.3801635025879307,0.061683852514205766,0.14509500848529025,0.03776628019142646,0.03822842019903207,0.0265144425489452,0.11037195385944382,0.10806359229077747,0.12703647114824584,0.011739116195725126,0.17256237729912746,0.277153342587783,0.0709140833934989,0.1268543628467036,0.17632146679805738,0.24466148004166693,0.22493473712372106,0.32790134313200703,0.029570822004684787,0.35133046766686166,0.198328217343659,0.18374113777405568,0.10580053856599397,0.1974118296625435,0.15333197450320202,0.15692795576415353,0.11301120884279048,0.2563786730871262,0.11812076439810111,0.10092015300812979,0.028728096108462785,0.018858595128754083
